CAS,pubchem_cid,chebi_id,preferred_name,iupac_name,molecular_formula,molecular_weight,isomeric_smiles,canonical_smiles,inchi,inchikey,xlogp,tpsa,synonyms,cas_queried,cas_class,cas_repairs
129496-10-2,20056431,,"Milbemycin, oxime","(1R,4S,5'S,6R,6'R,8R,10E,13R,14E,16E,20R,21Z,24S)-6'-ethyl-24-hydroxy-21-hydroxyimino-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one;(1R,4S,5'S,6R,6'R,8R,10E,13R,14E,16E,20R,21Z,24S)-24-hydroxy-21-hydroxyimino-5',6',11,13,22-pentamethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",C63H88N2O14,1097.4,CC[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/C[C@H](/C=C/C=C/4\CO[C@H]\5[C@@]4([C@@H](C=C(/C5=N/O)C)C(=O)O3)O)C)\C)C.C[C@H]1CC[C@]2(C[C@@H]3C[C@H](O2)C/C=C(/C[C@H](/C=C/C=C/4\CO[C@H]\5[C@@]4([C@@H](C=C(/C5=N/O)C)C(=O)O3)O)C)\C)O[C@@H]1C,CCC1C(CCC2(O1)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5=NO)C)C(=O)O3)O)C)C)C.CC1CCC2(CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5=NO)C)C(=O)O3)O)C)C)OC1C,"InChI=1S/C32H45NO7.C31H43NO7/c1-6-27-21(4)12-13-31(40-27)17-25-16-24(39-31)11-10-20(3)14-19(2)8-7-9-23-18-37-29-28(33-36)22(5)15-26(30(34)38-25)32(23,29)35;1-18-7-6-8-23-17-36-28-27(32-35)21(4)14-26(31(23,28)34)29(33)37-25-15-24(10-9-19(2)13-18)39-30(16-25)12-11-20(3)22(5)38-30/h7-10,15,19,21,24-27,29,35-36H,6,11-14,16-18H2,1-5H3;6-9,14,18,20,22,24-26,28,34-35H,10-13,15-17H2,1-5H3/b8-7+,20-10+,23-9+,33-28-;7-6+,19-9+,23-8+,32-27-/t19-,21-,24+,25-,26-,27+,29+,31+,32+;18-,20-,22+,24+,25-,26-,28+,30-,31+/m00/s1",CKVMAPHTVCTEMM-ALPQRHTBSA-N,,214,"Milbemycin oxime | Interceptor flavor tabs | Milbemite | CGA-179246 | 0502PUN0GT | MilbeGuard | Milbemite Otic Solution | RefChem:66538 | MILBEGUARD FLAVORED | DTXCID40819951 | DTXSID501057491 | TRIFEXIS COMPONENT MILBEMYCIN OXIME | NEXGARD SPECTRA COMPONENT MILBEMYCIN OXIME | 129496-10-2 | DTXSID4058495 | Milbemycin, oxime | Milbemycin A, 5-oxime | UNII-0502PUN0GT | Sentinel flavor tabs | Milbemycin oxime?",129496-10-2,valid,
20736-09-08,167928,CHEBI:8996,Saikosaponin A,"(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-3,5-dihydroxy-2-[[(1S,2S,4S,5R,8R,9R,10S,13S,14R,17S,18R)-2-hydroxy-9-(hydroxymethyl)-4,5,9,13,20,20-hexamethyl-24-oxahexacyclo[15.5.2.01,18.04,17.05,14.08,13]tetracos-15-en-10-yl]oxy]-6-methyloxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",C42H68O13,781.0,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2CC[C@]3([C@H]([C@]2(C)CO)CC[C@@]4([C@@H]3C=C[C@@]56[C@]4(C[C@@H]([C@@]7([C@H]5CC(CC7)(C)C)CO6)O)C)C)C)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O,CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C=CC56C4(CC(C7(C5CC(CC7)(C)C)CO6)O)C)C)C)O)OC8C(C(C(C(O8)CO)O)O)O)O,"InChI=1S/C42H68O13/c1-21-28(46)33(55-34-31(49)30(48)29(47)22(18-43)53-34)32(50)35(52-21)54-27-10-11-37(4)23(38(27,5)19-44)8-12-39(6)24(37)9-13-42-25-16-36(2,3)14-15-41(25,20-51-42)26(45)17-40(39,42)7/h9,13,21-35,43-50H,8,10-12,14-20H2,1-7H3/t21-,22-,23-,24-,25-,26+,27+,28+,29-,30+,31-,32-,33+,34+,35+,37+,38+,39-,40+,41-,42+/m1/s1",KYWSCMDFVARMPN-MSSMMRRTSA-N,2.5,208,"Saikosaponin A | 20736-09-8 | 09O6CAG7JV | (2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-3,5-dihydroxy-2-[[(1S,2S,4S,5R,8R,9R,10S,13S,14R,17S,18R)-2-hydroxy-9-(hydroxymethyl)-4,5,9,13,20,20-hexamethyl-24-oxahexacyclo[15.5.2.01,18.04,17.05,14.08,13]tetracos-15-en-10-yl]oxy]-6-methyloxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol | (2S,3R,4S,5S,6R)-2-((2R,3R,4S,5S,6R)-3,5-dihydroxy-2-(((1S,2S,4S,5R,8R,9R,10S,13S,14R,17S,18R)-2-hydroxy-9-(hydroxymethyl)-4,5,9,13,20,20-hexamethyl-24-oxahexacyclo(15.5.2.01,18.04,17.05,14.08,13)tetracos-15-en-10-yl)oxy)-6-methyloxan-4-yl)oxy-6-(hydroxymethyl)oxane-3,4,5-triol | (3aR,5S,5aS,8aS,9aR)-5,8a-dimethyl-1-methylene-3a,4,5,5a,6,7,9,9a-octahydroazuleno(6,7-b)furan-2,8-dione | RefChem:180857 | saikosaponin a from bupleurum falcatnum | beta-D-Galactopyranoside, (3beta,4alpha,16beta)-13,28-epoxy-16,23-dihydroxyolean-11-en-3-yl-6-deoxy-3-O-beta-D-glucopyranosyl- | UNII-09O6CAG7JV | Saikosaponin?A | Saikosaponin A (Standard) | SCHEMBL179964 | CHEBI:8996 | orb1305044 | orb3139555 | CHEMBL3542194 | HY-N0246R | DTXSID00942951 | KYWSCMDFVARMPN-MSSMMRRTSA-N",20736-09-8,valid,zero_padded_check_digit
220119-17-5,9578507,CHEBI:177562,Selamectin,"(1R,4S,5'S,6R,6'S,8R,10E,12S,13S,14E,16E,20R,21Z,24S)-6'-cyclohexyl-24-hydroxy-21-hydroxyimino-12-[(2R,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",C43H63NO11,770.0,C[C@H]1CC[C@]2(C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]\5[C@@]4([C@@H](C=C(/C5=N/O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)\C)O[C@@H]1C7CCCCC7,CC1CCC2(CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5=NO)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)O)OC)C)OC1C7CCCCC7,"InChI=1S/C43H63NO11/c1-24-11-10-14-30-23-50-40-36(44-48)27(4)19-33(43(30,40)47)41(46)52-32-20-31(16-15-25(2)38(24)53-35-21-34(49-6)37(45)28(5)51-35)54-42(22-32)18-17-26(3)39(55-42)29-12-8-7-9-13-29/h10-11,14-15,19,24,26,28-29,31-35,37-40,45,47-48H,7-9,12-13,16-18,20-23H2,1-6H3/b11-10+,25-15+,30-14+,44-36-/t24-,26-,28-,31+,32-,33-,34-,35-,37-,38-,39-,40+,42+,43+/m0/s1",AFJYYKSVHJGXSN-XHKIUTQPSA-N,5.4,155,"selamectin | Revolution | 220119-17-5 | UK-124,114 | Selamectina | Selamectine | DTXSID6045903 | A2669OWX9N | UK-124114 | 25-cyclohexyl-25-de(1-methylpropyl)-5-deoxy-22 23-dihydro-5-(hydroxyimino)-avermectin B1 monosaccharide | DTXCID4025903 | STRONGHOLD COMPONENT SELAMECTIN | (1R,4S,5'S,6R,6'S,8R,10E,12S,13S,14E,16E,20R,21Z,24S)-6'-cyclohexyl-24-hydroxy-21-hydroxyimino-12-[(2R,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one | STRONGHOLD PLUS COMPONENT SELAMECTIN | selamectinum | Selarid | Revolt | SelaSpot | (1R,4S,5'S,6R,6'S,8R,10E,12S,13S,14E,16E,20R,21Z,24S)-6'-cyclohexyl-24-hydroxy-21-hydroxyimino-12-((2R,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl)oxy-5',11,13,22-tetramethylspiro(3,7,19-trioxatetracyclo(15.6.1.14,8.020,24)pentacosa-10,14,16,22-tetraene-6,2'-oxane)-2-one | SENERGY",220119-17-5,valid,
144675-97-8,9937618,,Pixantrone maleate,"6,9-bis(2-aminoethylamino)benzo[g]isoquinoline-5,10-dione;bis((Z)-but-2-enedioic acid)",C25H27N5O10,557.5,C1=CC(=C2C(=O)C3=C(C(=O)C2=C1NCCN)C=CN=C3)NCCN.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O,C1=CC(=C2C(=C1NCCN)C(=O)C3=C(C2=O)C=NC=C3)NCCN.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O,"InChI=1S/C17H19N5O2.2C4H4O4/c18-4-7-21-12-1-2-13(22-8-5-19)15-14(12)16(23)10-3-6-20-9-11(10)17(15)24;2*5-3(6)1-2-4(7)8/h1-3,6,9,21-22H,4-5,7-8,18-19H2;2*1-2H,(H,5,6)(H,7,8)/b;2*2-1-",SVAGFBGXEWPNJC-SPIKMXEPSA-N,,272,"Pixantrone dimaleate | Pixantrone maleate | 144675-97-8 | Pixuvri | Pixolti | BBR 2778 | Pixantrone (dimaleate) | Pixantrone dimaleate [USAN] | 6,9-bis((2-aminoethyl)amino)benzo[g]isoquinoline-5,10-dione dimaleate | BBR 2778 dimaleate | BBR-2778 dimaleate | Pixantrone dimaleate salt | MFCD00920108 | P0R64C4CR9 | NSC-752341 | AS-74252 | BP164036 | Pixuvri (TN) | D09654 | F14530",144675-97-8,valid,
117704-25-3,9832750,,Doramectin,"(1'R,2R,3S,4'S,6S,8'R,10'E,12'S,13'S,14'E,16'E,20'R,21'R,24'S)-2-cyclohexyl-21',24'-dihydroxy-12'-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-3,11',13',22'-tetramethylspiro[2,3-dihydropyran-6,6'-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-2'-one",C50H74O14,899.1,C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C8CCCCC8)C)O,CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)OC)OC)C)OC7(C4)C=CC(C(O7)C8CCCCC8)C)O,"InChI=1S/C50H74O14/c1-27-13-12-16-34-26-57-47-42(51)30(4)21-37(50(34,47)54)48(53)60-36-22-35(63-49(25-36)20-19-29(3)45(64-49)33-14-10-9-11-15-33)18-17-28(2)44(27)61-41-24-39(56-8)46(32(6)59-41)62-40-23-38(55-7)43(52)31(5)58-40/h12-13,16-17,19-21,27,29,31-33,35-47,51-52,54H,9-11,14-15,18,22-26H2,1-8H3/b13-12+,28-17+,34-16+/t27-,29-,31-,32-,35+,36-,37-,38-,39-,40-,41-,42+,43-,44-,45-,46-,47+,49+,50+/m0/s1",QLFZZSKTJWDQOS-YDBLARSUSA-N,4.5,170,"Doramectin | 117704-25-3 | Doramectina | Dectomax | Doramectine | Doramectinum | DTXSID9048982 | UK 67994 | UK-67994 | UK-67,994 | KGD7A54H5P | NSC-760342 | Avermectin A1a, 25-cyclohexyl-5-O-demethyl-25-de(1-methylpropyl)- | L-701023 | DTXCID5028908 | L 701023 | Doraject | DectoGard | Dectomax Pour-On | DectoGard Pour-On",117704-25-3,valid,
70775-75-6,51166,,Octenidine Hydrochloride,N-octyl-1-[10-(4-octylimino-1-pyridinyl)decyl]pyridin-4-imine;dihydrochloride,C36H64Cl2N4,623.8,CCCCCCCCN=C1C=CN(C=C1)CCCCCCCCCCN2C=CC(=NCCCCCCCC)C=C2.Cl.Cl,CCCCCCCCN=C1C=CN(C=C1)CCCCCCCCCCN2C=CC(=NCCCCCCCC)C=C2.Cl.Cl,"InChI=1S/C36H62N4.2ClH/c1-3-5-7-9-15-19-27-37-35-23-31-39(32-24-35)29-21-17-13-11-12-14-18-22-30-40-33-25-36(26-34-40)38-28-20-16-10-8-6-4-2;;/h23-26,31-34H,3-22,27-30H2,1-2H3;2*1H",SMGTYJPMKXNQFY-UHFFFAOYSA-N,,31.2,"70775-75-6 | OCTENIDINE HYDROCHLORIDE | Octenidine HCl | Sensidin do | Win 41464-2 | LAS189962 | LAS-189962 | WIN-41464-2 | U84956NU4B | DTXSID90221025 | octeniderm | Octenidol | RefChem:856047 | DTXCID90143516 | N,N'-(1,10-decanediyldi-1-(4H)-pyridinyl-4-ylidene)bis-(1-octamine) dihydrochloride | 274-861-8 | Octenidine dihydrochloride | 1-Octanamine,N,N'-(1,10-decanediyldi-1(4H)-pyridinyl-4-ylidene)bis-, hydrochloride (1:2) | Octenidine (dihydrochloride) | MFCD01938808",70775-75-6,valid,
189188-57-6,135413539,,Tegaserod Maleate,(Z)-but-2-enedioic acid;1-[(E)-(5-methoxy-1H-indol-3-yl)methylideneamino]-2-pentylguanidine,C20H27N5O5,417.5,CCCCCN=C(N)N/N=C/C1=CNC2=C1C=C(C=C2)OC.C(=C\C(=O)O)\C(=O)O,CCCCCN=C(N)NN=CC1=CNC2=C1C=C(C=C2)OC.C(=CC(=O)O)C(=O)O,"InChI=1S/C16H23N5O.C4H4O4/c1-3-4-5-8-18-16(17)21-20-11-12-10-19-15-7-6-13(22-2)9-14(12)15;5-3(6)1-2-4(7)8/h6-7,9-11,19H,3-5,8H2,1-2H3,(H3,17,18,21);1-2H,(H,5,6)(H,7,8)/b20-11+;2-1-",CPDDZSSEAVLMRY-FEQFWAPWSA-N,,162,Tegaserod maleate | 189188-57-6 | SDZ-HTF 919 | HTF-919 | E5XNT3RF5A | NSC-760425 | DTXSID50904761 | 3-(5-Methoxy-1H-indol-3-ylmethylene)-N-pentylcarbazimidamide hydrogen maleate | CHEBI:51044 | RefChem:57726 | DTXCID301533384 | Zelnorm | Zelmac | Tegaserod (maleate) | Tegaserod maleate [USAN] | Zelnorm (TN) | SCHEMBL27215 | SPECTRUM1505215 | MFCD04116201 | (Z)-but-2-enedioic acid;1-[(E)-(5-methoxy-1H-indol-3-yl)methylideneamino]-2-pentylguanidine,189188-57-6,valid,
5578-73-4,68635,,Sanguinarine chloride,"24-methyl-5,7,18,20-tetraoxa-24-azoniahexacyclo[11.11.0.02,10.04,8.014,22.017,21]tetracosa-1(24),2,4(8),9,11,13,15,17(21),22-nonaene chloride",C20H14ClNO4,367.8,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6.[Cl-],C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6.[Cl-],"InChI=1S/C20H14NO4.ClH/c1-21-8-15-12(4-5-16-20(15)25-10-22-16)13-3-2-11-6-17-18(24-9-23-17)7-14(11)19(13)21;/h2-8H,9-10H2,1H3;1H/q+1;/p-1",GIZKAXHWLRYMLE-UHFFFAOYSA-M,,40.8,"SANGUINARINE CHLORIDE | RefChem:884540 | 621-641-8 | 5578-73-4 | Sanguinarium Chloride | Viadent | Sanguinarine hydrochloride | Sanguinarine chloride hydrate | Sanguinarine (chloride) | MFCD00012126 | 13-methyl-[1,3]dioxolo[4',5':4,5]benzo[1,2-c][1,3]dioxolo[4,5-i]phenanthridin-13-ium chloride | [1,3]Benzodioxolo[5,6-c]-1,3-dioxolo[4,5-i]phenanthridinium,13-methyl-, chloride (1:1) | CHEMBL490129 | B8Z8J4400H | Pseudochelerythrine chloride;Sanguinarium chloride | (1,3)Benzodioxolo(5,6-c)-1,3-dioxolo(4,5-i)phenanthridinium, 13-methyl-, chloride | 13-Methyl-[1,3]benzodioxolo[5,6-c]-1,3-dioxolo[4,5-i] phenanthridinium chloride | 24-methyl-5,7,18,20-tetraoxa-24-azoniahexacyclo[11.11.0.02,10.04,8.014,22.017,21]tetracosa-1(24),2,4(8),9,11,13,15,17(21),22-nonaene;chloride | Sanguinarine, chloride | Sanguinarium chloride [USAN:INN]",5578-73-4,valid,
1353550-13-6,54758501,,Olmutinib,"N-[3-[2-[4-(4-methylpiperazin-1-yl)anilino]thieno[3,2-d]pyrimidin-4-yl]oxyphenyl]prop-2-enamide",C26H26N6O2S,486.6,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)SC=C4,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)SC=C4,"InChI=1S/C26H26N6O2S/c1-3-23(33)27-19-5-4-6-21(17-19)34-25-24-22(11-16-35-24)29-26(30-25)28-18-7-9-20(10-8-18)32-14-12-31(2)13-15-32/h3-11,16-17H,1,12-15H2,2H3,(H,27,33)(H,28,29,30)",FDMQDKQUTRLUBU-UHFFFAOYSA-N,4.7,111,"Olmutinib | 1353550-13-6 | BI 1482694 | HM-61713 | BI-1482694 | CHL9B67L95 | N-[3-[2-[4-(4-methylpiperazin-1-yl)anilino]thieno[3,2-d]pyrimidin-4-yl]oxyphenyl]prop-2-enamide | 2-Propenamide, N-[3-[[2-[[4-(4-methyl-1-piperazinyl)phenyl]amino]thieno[3,2-d]pyrimidin-4-yl]oxy]phenyl]- | DTXSID001319119 | 2-Propenamide, N-(3-((2-((4-(4-methyl-1-piperazinyl)phenyl)amino)thieno(3,2-d)pyrimidin-4-yl)oxy)phenyl)- | N-{3-[(2-{[4-(4-methylpiperazin-1-yl)phenyl]amino}thieno[3,2-d]pyrimidin-4-yl)oxy]phenyl}prop-2-enamide | N-(3-((2-(4-(4-Methylpiperazin-1-yl)anilino)thieno(3,2-d)pyrimidin-4-yl)oxy)phenyl)prop-2-enamide | N-[3-({2-[4-(4-Methylpiperazin-1-yl)anilino]thieno[3,2-d]pyrimidin-4-yl}oxy)phenyl]prop-2-enamide | olmutinibum | N-(3-((2-((4-(4-methylpiperazin-1-yl)phenyl)amino)thieno(3,2-d)pyrimidin-4-yl)oxy)phenyl)prop-2-enamide | N-(3-(2-(4-(4-methylpiperazin-1-yl)anilino)thieno(3,2-d)pyrimidin-4-yl)oxyphenyl)prop-2-enamide | RefChem:856756 | L01XE40 | DTXCID401748550 | HM61713",1353550-13-6,valid,
95510-70-6,10959536,CHEBI:31934,Omeprazole Sodium,"sodium 5-methoxy-2-[(4-methoxy-3,5-dimethyl-2-pyridinyl)methylsulfinyl]benzimidazol-1-ide",C17H18N3NaO3S,367.4,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.[Na+],CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.[Na+],"InChI=1S/C17H18N3O3S.Na/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17;/h5-8H,9H2,1-4H3;/q-1;+1",RYXPMWYHEBGTRV-UHFFFAOYSA-N,,81.5,"OMEPRAZOLE SODIUM | 95510-70-6 | Losec Sodium | H 168/68 sodium | Omeprazole (as sodium) | KV03YZ6QLW | H-168/68 SODIUM | RefChem:55777 | 623-285-9 | Omeprazole sodium [USAN] | Andra | Omeprazole sodium (USAN) | (s)-omeprazole sodium | 1H-Benzimidazole, 5-methoxy-2-(((4-methoxy-3,5-dimethyl-2-pyridinyl)methyl)sulfinyl)-, sodium salt | sodium 5-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)benzo[d]imidazol-1-ide | 5-Methoxy-2-(((4-methoxy-3,5-dimethyl-2-pyridyl)methyl)sulfinyl)benzimidazole, sodium salt | UNII-KV03YZ6QLW | 5-Methoxy-2-[[(4-methoxy-3,5-dimethyl-2-pyridyl)methyl]sulfinyl]benzimidazole, sodium salt | 95510-70-6 (sodium) | Losec sodium (TN)",95510-70-6,valid,
218282-71-4,636390,CHEBI:31931,Olanexidine Hydrochloride,"bis(1-[N'-[(3,4-dichlorophenyl)methyl]carbamimidoyl]-2-octylguanidine);hydrate;dihydrochloride",C34H58Cl6N10O,835.6,CCCCCCCCN=C(N)NC(=NCC1=CC(=C(C=C1)Cl)Cl)N.CCCCCCCCN=C(N)NC(=NCC1=CC(=C(C=C1)Cl)Cl)N.O.Cl.Cl,CCCCCCCCN=C(N)NC(=NCC1=CC(=C(C=C1)Cl)Cl)N.CCCCCCCCN=C(N)NC(=NCC1=CC(=C(C=C1)Cl)Cl)N.O.Cl.Cl,"InChI=1S/2C17H27Cl2N5.2ClH.H2O/c2*1-2-3-4-5-6-7-10-22-16(20)24-17(21)23-12-13-8-9-14(18)15(19)11-13;;;/h2*8-9,11H,2-7,10,12H2,1H3,(H5,20,21,22,23,24);2*1H;1H2",PMKCJSVTNJUCGR-UHFFFAOYSA-N,,179,"OPB-2045 | R296398ALN | DTXSID80176237 | 1-(3,4-Dichlorobenzyl)-5-octylbiguanide monohydrochloride hemihydrate | Imidodicarbonimidic diamide, N-((3,4-dichlorophenyl)methyl)-N'-octyl-, monohydrochloride, hydrate (2:1) | RefChem:168057 | DTXCID4098728 | Olanexidine Hydrochloride | Olanexidine hydrochloride hydrate | 218282-71-4 | Olanexidine Hydrochloride semihydrate | Olanexidine hydrochloride [USAN] | Olanexidine hydrochloride (USAN) | Olanexidine hydrochloride hydrate (JAN) | OLANEXIDINE HYDROCHLORIDE HYDRATE [JAN] | Olanexidine HCl hydrate | Olanexidinehydrochloridehydrate | UNII-R296398ALN | CHEMBL3989554 | CHEBI:31931",218282-71-4,valid,
55837-20-2,456390,,Halofuginone,"7-bromo-6-chloro-3-[3-[(2R,3S)-3-hydroxypiperidin-2-yl]-2-oxopropyl]quinazolin-4-one",C16H17BrClN3O3,414.7,C1C[C@@H]([C@H](NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O,C1CC(C(NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O,"InChI=1S/C16H17BrClN3O3/c17-11-6-13-10(5-12(11)18)16(24)21(8-20-13)7-9(22)4-14-15(23)2-1-3-19-14/h5-6,8,14-15,19,23H,1-4,7H2/t14-,15+/m1/s1",LVASCWIMLIKXLA-CABCVRRESA-N,1.4,82,"Halofuginone | 55837-20-2 | Halofuginonum | Halocur | Halofunginone | L31MM1385E | Halofuginon | 7-bromo-6-chloro-3-[3-[(2R,3S)-3-hydroxypiperidin-2-yl]-2-oxopropyl]quinazolin-4-one | Halofuginone HCl | 7-bromo-6-chloro-3-{3-[(2R,3S)-3-hydroxypiperidin-2-yl]-2-oxopropyl}-3,4-dihydroquinazolin-4-one | DTXSID0048260 | 7-bromo-6-chloro-3-(3-((2R,3S)-3-hydroxypiperidin-2-yl)-2-oxopropyl)quinazolin-4-one | 7-bromo-6-chloro-3-(3-((2R,3S)-3-hydroxypiperidin-2-yl)-2-oxopropyl)-3,4-dihydroquinazolin-4-one | RefChem:783365 | halofuginone monohydrobromide | 7-bromo-6-chlorofebrifugine | halofuginone monohydrochloride | 7-bromo-6-chloro-3-(3-(3-hydroxy-2-piperidinyl)-2-oxopropyl)-4(3H)-quinazolinone | DTXCID101769056 | RU19110",55837-20-2,valid,
1542705-92-9,73051434,CHEBI:232521,Cb-5083,"1-[4-(benzylamino)-7,8-dihydro-5H-pyrano[4,3-d]pyrimidin-2-yl]-2-methylindole-4-carboxamide",C24H23N5O2,413.5,CC1=CC2=C(C=CC=C2N1C3=NC4=C(COCC4)C(=N3)NCC5=CC=CC=C5)C(=O)N,CC1=CC2=C(C=CC=C2N1C3=NC4=C(COCC4)C(=N3)NCC5=CC=CC=C5)C(=O)N,"InChI=1S/C24H23N5O2/c1-15-12-18-17(22(25)30)8-5-9-21(18)29(15)24-27-20-10-11-31-14-19(20)23(28-24)26-13-16-6-3-2-4-7-16/h2-9,12H,10-11,13-14H2,1H3,(H2,25,30)(H,26,27,28)",RDALZZCKQFLGJP-UHFFFAOYSA-N,3.1,95.1,"CB-5083 | 1542705-92-9 | CB 5083 | 591IV6UL6J | DTXSID801022542 | 1H-Indole-4-carboxamide, 1-(7,8-dihydro-4-((phenylmethyl)amino)-5H-pyrano(4,3-d)pyrimidin-2-yl)-2-methyl- | 1-(7,8-Dihydro-4-((phenylmethyl)amino)-5H-pyrano(4,3-d)pyrimidin-2-yl)-2-methyl-1H-indole-4-carboxamide | RefChem:124071 | p97 Inhibitor CB-5083 | DTXCID001507227 | CB5083 | 1-(4-(benzylamino)-7,8-dihydro-5H-pyrano[4,3-d]pyrimidin-2-yl)-2-methyl-1H-indole-4-carboxamide | 1-[4-(benzylamino)-7,8-dihydro-5H-pyrano[4,3-d]pyrimidin-2-yl]-2-methylindole-4-carboxamide | MFCD28963914 | HMS3873E13 | NCGC00481317-01 | NCGC00481317-03 | AC-29018 | AS-55872 | BC177445",1542705-92-9,valid,
960203-27-4,56843850,CHEBI:76015,Vortioxetine Hydrobromide,"1-[2-(2,4-dimethylphenyl)sulfanylphenyl]piperazine;hydrobromide",C18H23BrN2S,379.4,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C.Br,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C.Br,"InChI=1S/C18H22N2S.BrH/c1-14-7-8-17(15(2)13-14)21-18-6-4-3-5-16(18)20-11-9-19-10-12-20;/h3-8,13,19H,9-12H2,1-2H3;1H",VNGRUFUIHGGOOM-UHFFFAOYSA-N,,40.6,"Vortioxetine hydrobromide | 960203-27-4 | Trintellix | Lu AA 21004 hydrobromide | LU-AA21004 HBR | Lu aa21004 hbr | TKS641KOAY | Lu-aa21004 hydrobromide | CHEBI:76015 | DTXSID501027850 | 1-(2-((2,4-Dimethylphenyl)sulfanyl)phenyl)piperazine monohydrobromide | Piperazine, 1-(2-((2,4-dimethylphenyl)thio)phenyl)-, hydrobromide (1:1) | 1-{2-[(2,4-Dimethylphenyl)sulfanyl]phenyl}piperazine monohydrobromide | Piperazine, 1-[2-[(2,4-dimethylphenyl)thio]phenyl]-, hydrobromide (1:1) | RefChem:57758 | DTXCID701513427 | Vortioxetine HBr | Brintellix | Vortioxetine (Lu AA21004) HBr | Vortioxetine (hydrobromide)",960203-27-4,valid,
